-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         5.67%      42.797ms       100.00%     755.314ms     755.314ms             1  
                                            aten::empty         0.45%       3.373ms         0.45%       3.373ms       3.820us           883  
                                          aten::random_         0.00%      12.000us         0.00%      12.000us      12.000us             1  
                                             aten::item         0.00%       4.000us         0.00%       6.200us       6.200us             1  
                              aten::_local_scalar_dense         0.00%       2.200us         0.00%       2.200us       2.200us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.25%       1.866ms         0.43%       3.230ms     323.000us            10  
                                            aten::slice         0.92%       6.982ms         1.02%       7.735ms       7.116us          1087  
                                       aten::as_strided         0.35%       2.657ms         0.35%       2.657ms       1.102us          2410  
                                             aten::view         0.01%     100.200us         0.01%     100.200us       1.891us            53  
                                            aten::stack         0.01%     109.700us         0.10%     747.200us      83.022us             9  
                                              aten::cat         5.84%      44.093ms         6.06%      45.742ms       2.541ms            18  
                                           aten::narrow         0.07%     559.400us         0.22%       1.649ms      10.849us           152  
                                           aten::conv1d         0.52%       3.965ms        55.04%     415.755ms     942.756us           441  
                                      aten::convolution         0.62%       4.715ms        54.52%     411.790ms     933.765us           441  
                                     aten::_convolution         1.52%      11.480ms        53.89%     407.075ms     923.073us           441  
                                        aten::unsqueeze         0.55%       4.184ms         0.70%       5.312ms       6.023us           882  
                               aten::mkldnn_convolution        50.36%     380.386ms        51.18%     386.576ms     876.589us           441  
                                      aten::as_strided_         0.30%       2.279ms         0.30%       2.279ms       5.169us           441  
                                          aten::resize_         0.07%     547.400us         0.07%     547.400us       1.241us           441  
                                          aten::squeeze         0.39%       2.931ms         0.49%       3.707ms       8.406us           441  
                                             aten::tanh         9.88%      74.628ms         9.88%      74.628ms     518.250us           144  
                                          aten::sigmoid        10.15%      76.672ms        10.15%      76.672ms     532.444us           144  
                                              aten::mul         7.76%      58.645ms         7.76%      58.645ms     407.257us           144  
                                              aten::add         4.28%      32.325ms         4.28%      32.325ms     224.482us           144  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 755.314ms
