-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         4.47%      91.753ms       100.00%        2.051s        2.051s             1  
                                            aten::empty         0.38%       7.883ms         0.38%       7.883ms       4.512us          1747  
                                          aten::random_         0.00%      17.600us         0.00%      17.600us      17.600us             1  
                                             aten::item         0.00%       6.100us         0.00%       9.200us       9.200us             1  
                              aten::_local_scalar_dense         0.00%       3.100us         0.00%       3.100us       3.100us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.07%       1.337ms         0.10%       2.134ms     213.380us            10  
                                            aten::slice         0.65%      13.295ms         0.72%      14.746ms       7.039us          2095  
                                       aten::as_strided         0.28%       5.704ms         0.28%       5.704ms       1.210us          4714  
                                             aten::view         0.01%     104.500us         0.01%     104.500us       1.972us            53  
                                            aten::stack         0.00%      99.600us         0.02%     458.500us      50.944us             9  
                                              aten::cat         4.83%      98.990ms         4.99%     102.332ms       5.685ms            18  
                                           aten::narrow         0.07%       1.400ms         0.16%       3.341ms      11.288us           296  
                                           aten::conv1d         0.44%       9.101ms        58.31%        1.196s       1.370ms           873  
                                      aten::convolution         0.55%      11.315ms        57.87%        1.187s       1.359ms           873  
                                     aten::_convolution         1.16%      23.815ms        57.32%        1.176s       1.347ms           873  
                                        aten::unsqueeze         0.43%       8.872ms         0.56%      11.471ms       6.570us          1746  
                               aten::mkldnn_convolution        54.52%        1.118s        55.21%        1.132s       1.297ms           873  
                                      aten::as_strided_         0.25%       5.135ms         0.25%       5.135ms       5.882us           873  
                                          aten::resize_         0.06%       1.246ms         0.06%       1.246ms       1.428us           873  
                                          aten::squeeze         0.30%       6.198ms         0.38%       7.851ms       8.993us           873  
                                             aten::tanh         9.44%     193.606ms         9.44%     193.606ms     672.241us           288  
                                          aten::sigmoid         8.88%     182.085ms         8.88%     182.085ms     632.240us           288  
                                              aten::mul         7.52%     154.325ms         7.52%     154.325ms     535.852us           288  
                                              aten::add         5.68%     116.510ms         5.68%     116.510ms     404.548us           288  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.051s
