-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         4.34%      93.110ms       100.00%        2.144s        2.144s             1  
                                            aten::empty         0.36%       7.812ms         0.36%       7.812ms       4.472us          1747  
                                          aten::random_         0.00%      11.900us         0.00%      11.900us      11.900us             1  
                                             aten::item         0.00%       4.100us         0.00%       6.500us       6.500us             1  
                              aten::_local_scalar_dense         0.00%       2.400us         0.00%       2.400us       2.400us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.06%       1.273ms         0.09%       2.025ms     202.540us            10  
                                            aten::slice         0.66%      14.233ms         0.74%      15.849ms       7.565us          2095  
                                       aten::as_strided         0.28%       5.928ms         0.28%       5.928ms       1.258us          4714  
                                             aten::view         0.00%     100.700us         0.00%     100.700us       1.900us            53  
                                            aten::stack         0.00%      90.200us         0.02%     432.600us      48.067us             9  
                                              aten::cat         4.69%     100.547ms         4.87%     104.419ms       5.801ms            18  
                                           aten::narrow         0.07%       1.602ms         0.18%       3.872ms      13.081us           296  
                                           aten::conv1d         0.43%       9.232ms        59.18%        1.269s       1.454ms           873  
                                      aten::convolution         0.54%      11.604ms        58.75%        1.260s       1.443ms           873  
                                     aten::_convolution         1.13%      24.213ms        58.21%        1.248s       1.430ms           873  
                                        aten::unsqueeze         0.42%       8.994ms         0.54%      11.618ms       6.654us          1746  
                               aten::mkldnn_convolution        55.50%        1.190s        56.17%        1.204s       1.380ms           873  
                                      aten::as_strided_         0.24%       5.143ms         0.24%       5.143ms       5.892us           873  
                                          aten::resize_         0.06%       1.267ms         0.06%       1.267ms       1.452us           873  
                                          aten::squeeze         0.29%       6.321ms         0.37%       8.010ms       9.175us           873  
                                             aten::tanh         9.55%     204.763ms         9.55%     204.763ms     710.983us           288  
                                          aten::sigmoid         8.48%     181.906ms         8.48%     181.906ms     631.619us           288  
                                              aten::mul         7.25%     155.556ms         7.25%     155.556ms     540.124us           288  
                                              aten::add         5.62%     120.474ms         5.62%     120.474ms     418.313us           288  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.144s
