-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         4.51%      91.944ms       100.00%        2.040s        2.040s             1  
                                            aten::empty         0.38%       7.727ms         0.38%       7.727ms       4.423us          1747  
                                          aten::random_         0.00%      16.500us         0.00%      16.500us      16.500us             1  
                                             aten::item         0.00%       6.900us         0.00%      10.300us      10.300us             1  
                              aten::_local_scalar_dense         0.00%       3.400us         0.00%       3.400us       3.400us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.06%       1.325ms         0.10%       2.121ms     212.070us            10  
                                            aten::slice         0.66%      13.420ms         0.73%      14.915ms       7.119us          2095  
                                       aten::as_strided         0.28%       5.799ms         0.28%       5.799ms       1.230us          4714  
                                             aten::view         0.01%     114.700us         0.01%     114.700us       2.164us            53  
                                            aten::stack         0.00%      92.000us         0.02%     456.900us      50.767us             9  
                                              aten::cat         4.86%      99.139ms         5.03%     102.498ms       5.694ms            18  
                                           aten::narrow         0.07%       1.430ms         0.16%       3.359ms      11.348us           296  
                                           aten::conv1d         0.45%       9.175ms        57.68%        1.176s       1.348ms           873  
                                      aten::convolution         0.56%      11.383ms        57.23%        1.167s       1.337ms           873  
                                     aten::_convolution         1.17%      23.820ms        56.67%        1.156s       1.324ms           873  
                                        aten::unsqueeze         0.44%       8.899ms         0.57%      11.537ms       6.607us          1746  
                               aten::mkldnn_convolution        53.86%        1.099s        54.55%        1.113s       1.275ms           873  
                                      aten::as_strided_         0.25%       5.092ms         0.25%       5.092ms       5.833us           873  
                                          aten::resize_         0.06%       1.246ms         0.06%       1.246ms       1.427us           873  
                                          aten::squeeze         0.30%       6.218ms         0.39%       7.885ms       9.032us           873  
                                             aten::tanh         9.79%     199.679ms         9.79%     199.679ms     693.330us           288  
                                          aten::sigmoid         9.02%     183.936ms         9.02%     183.936ms     638.667us           288  
                                              aten::mul         7.56%     154.251ms         7.56%     154.251ms     535.594us           288  
                                              aten::add         5.70%     116.318ms         5.70%     116.318ms     403.881us           288  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.040s
