-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         4.48%      92.477ms       100.00%        2.065s        2.065s             1  
                                            aten::empty         0.37%       7.678ms         0.37%       7.678ms       4.395us          1747  
                                          aten::random_         0.00%      17.300us         0.00%      17.300us      17.300us             1  
                                             aten::item         0.00%       6.300us         0.00%       9.300us       9.300us             1  
                              aten::_local_scalar_dense         0.00%       3.000us         0.00%       3.000us       3.000us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.06%       1.334ms         0.10%       2.140ms     214.040us            10  
                                            aten::slice         0.65%      13.466ms         0.73%      15.003ms       7.161us          2095  
                                       aten::as_strided         0.28%       5.805ms         0.28%       5.805ms       1.231us          4714  
                                             aten::view         0.01%     120.100us         0.01%     120.100us       2.266us            53  
                                            aten::stack         0.00%      92.900us         0.02%     447.100us      49.678us             9  
                                              aten::cat         4.82%      99.423ms         4.99%     102.930ms       5.718ms            18  
                                           aten::narrow         0.07%       1.503ms         0.17%       3.508ms      11.850us           296  
                                           aten::conv1d         0.44%       9.156ms        58.54%        1.209s       1.384ms           873  
                                      aten::convolution         0.55%      11.421ms        58.10%        1.199s       1.374ms           873  
                                     aten::_convolution         1.16%      23.965ms        57.54%        1.188s       1.361ms           873  
                                        aten::unsqueeze         0.43%       8.858ms         0.55%      11.450ms       6.558us          1746  
                               aten::mkldnn_convolution        54.77%        1.131s        55.44%        1.145s       1.311ms           873  
                                      aten::as_strided_         0.25%       5.096ms         0.25%       5.096ms       5.837us           873  
                                          aten::resize_         0.06%       1.239ms         0.06%       1.239ms       1.419us           873  
                                          aten::squeeze         0.30%       6.233ms         0.38%       7.910ms       9.061us           873  
                                             aten::tanh         9.33%     192.576ms         9.33%     192.576ms     668.665us           288  
                                          aten::sigmoid         8.84%     182.461ms         8.84%     182.461ms     633.546us           288  
                                              aten::mul         7.45%     153.824ms         7.45%     153.824ms     534.110us           288  
                                              aten::add         5.68%     117.193ms         5.68%     117.193ms     406.920us           288  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.065s
