-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         5.83%      46.408ms       100.00%     795.499ms     795.499ms             1  
                                            aten::empty         0.41%       3.295ms         0.41%       3.295ms       3.732us           883  
                                          aten::random_         0.00%      13.100us         0.00%      13.100us      13.100us             1  
                                             aten::item         0.00%       4.800us         0.00%       7.000us       7.000us             1  
                              aten::_local_scalar_dense         0.00%       2.200us         0.00%       2.200us       2.200us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.37%       2.967ms         0.69%       5.505ms     550.470us            10  
                                            aten::slice         1.01%       7.997ms         1.10%       8.746ms       8.046us          1087  
                                       aten::as_strided         0.34%       2.668ms         0.34%       2.668ms       1.107us          2410  
                                             aten::view         0.01%      99.200us         0.01%      99.200us       1.872us            53  
                                            aten::stack         0.01%      87.000us         0.17%       1.333ms     148.111us             9  
                                              aten::cat         5.57%      44.320ms         5.85%      46.523ms       2.585ms            18  
                                           aten::narrow         0.06%     512.300us         0.28%       2.203ms      14.497us           152  
                                           aten::conv1d         0.61%       4.882ms        55.35%     440.310ms     998.436us           441  
                                      aten::convolution         0.67%       5.306ms        54.74%     435.428ms     987.365us           441  
                                     aten::_convolution         1.87%      14.855ms        54.07%     430.122ms     975.333us           441  
                                        aten::unsqueeze         0.67%       5.291ms         0.81%       6.473ms       7.339us           882  
                               aten::mkldnn_convolution        50.03%     397.951ms        50.80%     404.084ms     916.289us           441  
                                      aten::as_strided_         0.29%       2.290ms         0.29%       2.290ms       5.193us           441  
                                          aten::resize_         0.07%     559.300us         0.07%     559.300us       1.268us           441  
                                          aten::squeeze         0.50%       3.974ms         0.59%       4.711ms      10.682us           441  
                                             aten::tanh        10.44%      83.043ms        10.44%      83.043ms     576.687us           144  
                                          aten::sigmoid         9.47%      75.305ms         9.47%      75.305ms     522.949us           144  
                                              aten::mul         7.38%      58.695ms         7.38%      58.695ms     407.608us           144  
                                              aten::add         4.40%      34.975ms         4.40%      34.975ms     242.885us           144  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 795.499ms
