-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         6.58%      49.179ms       100.00%     747.142ms     747.142ms             1  
                                            aten::empty         0.65%       4.842ms         0.65%       4.842ms       9.861us           491  
                                          aten::random_         0.00%      12.900us         0.00%      12.900us      12.900us             1  
                                             aten::item         0.00%       4.600us         0.00%       6.900us       6.900us             1  
                              aten::_local_scalar_dense         0.00%       2.300us         0.00%       2.300us       2.300us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.18%       1.311ms         0.28%       2.100ms     349.933us             6  
                                            aten::slice         0.84%       6.272ms         0.97%       7.216ms      12.007us           601  
                                       aten::as_strided         0.40%       2.992ms         0.40%       2.992ms       2.239us          1336  
                                             aten::view         0.01%      77.000us         0.01%      77.000us       2.852us            27  
                                            aten::stack         0.01%      71.400us         0.05%     345.000us      69.000us             5  
                                              aten::cat         4.51%      33.722ms         4.88%      36.481ms       3.648ms            10  
                                           aten::narrow         0.10%     784.100us         0.37%       2.759ms      32.849us            84  
                                           aten::conv1d         0.51%       3.780ms        63.95%     477.779ms       1.950ms           245  
                                      aten::convolution         0.64%       4.756ms        63.44%     474.000ms       1.935ms           245  
                                     aten::_convolution         1.29%       9.645ms        62.81%     469.243ms       1.915ms           245  
                                        aten::unsqueeze         0.46%       3.433ms         0.63%       4.707ms       9.606us           490  
                               aten::mkldnn_convolution        59.32%     443.182ms        60.41%     451.372ms       1.842ms           245  
                                      aten::as_strided_         0.37%       2.757ms         0.37%       2.757ms      11.253us           245  
                                          aten::resize_         0.08%     602.300us         0.08%     602.300us       2.458us           245  
                                          aten::squeeze         0.37%       2.745ms         0.47%       3.519ms      14.364us           245  
                                             aten::tanh         8.39%      62.715ms         8.39%      62.715ms     783.943us            80  
                                          aten::sigmoid         5.08%      37.955ms         5.08%      37.955ms     474.440us            80  
                                              aten::mul         5.30%      39.569ms         5.30%      39.569ms     494.618us            80  
                                              aten::add         4.92%      36.732ms         4.92%      36.732ms     459.145us            80  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 747.142ms
