-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         0.71%      52.803ms       100.00%        7.408s        7.408s             1  
                                            aten::empty         0.11%       8.154ms         0.11%       8.154ms      15.414us           529  
                                          aten::random_         0.00%      12.200us         0.00%      12.200us      12.200us             1  
                                             aten::item         0.00%       6.100us         0.00%       8.400us       8.400us             1  
                              aten::_local_scalar_dense         0.00%       2.300us         0.00%       2.300us       2.300us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...        11.79%     873.633ms        20.69%        1.533s      34.056ms            45  
                                            aten::slice         5.86%     434.045ms         6.47%     479.334ms       5.458us         87821  
                                       aten::as_strided         0.63%      46.601ms         0.63%      46.601ms       0.527us         88481  
                                             aten::view         1.49%     110.366ms         1.49%     110.366ms       1.258us         87733  
                                            aten::stack         0.46%      33.868ms         1.12%      82.811ms     627.358us           132  
                                              aten::cat         0.63%      46.382ms         0.66%      48.670ms     368.709us           132  
                                           aten::narrow         0.02%       1.400ms         0.03%       2.287ms      17.328us           132  
                                          aten::permute         0.03%       2.161ms         0.03%       2.489ms      28.283us            88  
                                           aten::conv1d         0.01%     742.700us        23.41%        1.735s      19.710ms            88  
                                aten::_convolution_mode         0.02%       1.399ms        23.40%        1.734s      19.702ms            88  
                                      aten::convolution         0.02%       1.229ms        23.38%        1.732s      19.686ms            88  
                                     aten::_convolution         0.05%       3.959ms        23.37%        1.731s      19.672ms            88  
                                        aten::unsqueeze         0.01%     841.700us         0.02%       1.164ms       6.614us           176  
                               aten::mkldnn_convolution        23.21%        1.719s        23.28%        1.725s      19.601ms            88  
                                          aten::resize_         0.01%     704.200us         0.01%     704.200us       8.002us            88  
                                          aten::squeeze         0.01%     852.000us         0.02%       1.151ms      13.084us            88  
                                             aten::relu         0.03%       2.110ms         7.93%     587.340ms       6.674ms            88  
                                        aten::clamp_min         7.90%     585.230ms         7.90%     585.230ms       6.650ms            88  
                                       aten::max_pool1d        18.44%        1.366s        26.53%        1.966s      22.336ms            88  
                                       aten::contiguous         0.01%     466.100us         8.72%     646.005ms       7.341ms            88  
                                            aten::clone         0.02%       1.349ms         8.71%     645.539ms       7.336ms            88  
                                       aten::empty_like         0.01%     416.100us         0.01%     626.900us       7.124us            88  
                                            aten::copy_         8.69%     643.822ms         8.69%     643.822ms       4.877ms           132  
                                      aten::as_strided_         0.00%     339.000us         0.00%     339.000us       7.705us            44  
                                            aten::zeros         0.01%     615.200us         0.10%       7.203ms      81.848us            88  
                                            aten::zero_         0.02%       1.470ms         0.08%       6.175ms      70.169us            88  
                                            aten::fill_         0.06%       4.705ms         0.06%       4.705ms      53.466us            88  
                                             aten::lstm         0.05%       3.549ms        20.48%        1.517s      34.485ms            44  
                              aten::cudnn_is_acceptable         0.00%      26.300us         0.00%      26.300us       0.598us            44  
                                        aten::transpose         0.01%     976.700us         0.01%       1.104ms       8.366us           132  
                                           aten::select         0.03%       2.170ms         0.03%       2.379ms      18.027us           132  
                                 aten::mkldnn_rnn_layer        19.58%        1.450s        19.60%        1.452s      32.996ms            44  
                                              aten::add         0.01%     441.400us         0.01%     441.400us      10.032us            44  
                                           aten::linear         0.00%     344.200us         0.09%       6.534ms     148.505us            44  
                                                aten::t         0.00%     209.300us         0.01%     416.600us       9.468us            44  
                                            aten::addmm         0.07%       5.263ms         0.08%       5.773ms     131.214us            44  
                                           aten::expand         0.00%     196.400us         0.00%     222.200us       5.050us            44  
                                     aten::resolve_conj         0.00%      28.500us         0.00%      28.500us       0.324us            88  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 7.408s
