-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         0.61%      56.435ms       100.00%        9.297s        9.297s             1  
                                            aten::empty         0.09%       8.532ms         0.09%       8.532ms      16.129us           529  
                                          aten::random_         0.00%      13.200us         0.00%      13.200us      13.200us             1  
                                             aten::item         0.00%       4.800us         0.00%       7.100us       7.100us             1  
                              aten::_local_scalar_dense         0.00%       2.300us         0.00%       2.300us       2.300us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         9.36%     870.601ms        16.49%        1.533s      34.075ms            45  
                                            aten::slice         4.62%     429.089ms         5.11%     475.477ms       5.414us         87821  
                                       aten::as_strided         0.51%      47.738ms         0.51%      47.738ms       0.540us         88481  
                                             aten::view         1.22%     113.237ms         1.22%     113.237ms       1.291us         87733  
                                            aten::stack         0.40%      37.388ms         1.02%      94.643ms     716.992us           132  
                                              aten::cat         0.59%      54.735ms         0.61%      56.963ms     431.542us           132  
                                           aten::narrow         0.01%       1.352ms         0.02%       2.228ms      16.880us           132  
                                          aten::permute         0.02%       2.311ms         0.03%       2.656ms      30.177us            88  
                                           aten::conv1d         0.01%     783.400us        19.61%        1.823s      20.713ms            88  
                                aten::_convolution_mode         0.02%       1.452ms        19.60%        1.822s      20.704ms            88  
                                      aten::convolution         0.01%       1.189ms        19.58%        1.821s      20.688ms            88  
                                     aten::_convolution         0.04%       4.022ms        19.57%        1.819s      20.674ms            88  
                                        aten::unsqueeze         0.01%     812.700us         0.01%       1.144ms       6.501us           176  
                               aten::mkldnn_convolution        19.33%        1.797s        19.50%        1.813s      20.602ms            88  
                                          aten::resize_         0.11%      10.508ms         0.11%      10.508ms     119.405us            88  
                                          aten::squeeze         0.01%     891.300us         0.01%       1.206ms      13.709us            88  
                                             aten::relu         0.02%       1.999ms         6.90%     641.590ms       7.291ms            88  
                                        aten::clamp_min         6.88%     639.591ms         6.88%     639.591ms       7.268ms            88  
                                       aten::max_pool1d        16.11%        1.498s        22.66%        2.106s      23.934ms            88  
                                       aten::contiguous         0.00%     463.800us         7.06%     656.113ms       7.456ms            88  
                                            aten::clone         0.01%       1.375ms         7.05%     655.649ms       7.451ms            88  
                                       aten::empty_like         0.00%     450.800us         0.01%     636.700us       7.235us            88  
                                            aten::copy_         7.03%     653.894ms         7.03%     653.894ms       4.954ms           132  
                                      aten::as_strided_         0.00%     334.900us         0.00%     334.900us       7.611us            44  
                                            aten::zeros         0.01%     660.200us         0.09%       8.425ms      95.733us            88  
                                            aten::zero_         0.01%       1.374ms         0.08%       7.391ms      83.989us            88  
                                            aten::fill_         0.06%       6.017ms         0.06%       6.017ms      68.381us            88  
                                             aten::lstm         0.04%       3.720ms        33.50%        3.114s      70.778ms            44  
                              aten::cudnn_is_acceptable         0.00%      26.500us         0.00%      26.500us       0.602us            44  
                                        aten::transpose         0.01%     975.500us         0.01%       1.095ms       8.294us           132  
                                           aten::select         0.02%       2.047ms         0.02%       2.261ms      17.127us           132  
                                 aten::mkldnn_rnn_layer        32.69%        3.039s        32.71%        3.041s      69.110ms            44  
                                              aten::add         0.00%     449.200us         0.00%     449.200us      10.209us            44  
                                           aten::linear         0.00%     363.100us         0.10%       9.100ms     206.818us            44  
                                                aten::t         0.00%     218.600us         0.00%     387.600us       8.809us            44  
                                            aten::addmm         0.08%       7.851ms         0.09%       8.349ms     189.757us            44  
                                           aten::expand         0.00%     187.400us         0.00%     213.800us       4.859us            44  
                                     aten::resolve_conj         0.00%      27.900us         0.00%      27.900us       0.317us            88  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 9.297s
