-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         4.44%      47.759ms       100.00%        1.074s        1.074s             1  
                                            aten::empty         0.39%       4.190ms         0.39%       4.190ms       4.315us           971  
                                          aten::random_         0.00%      11.800us         0.00%      11.800us      11.800us             1  
                                             aten::item         0.00%       4.200us         0.00%       6.300us       6.300us             1  
                              aten::_local_scalar_dense         0.00%       2.100us         0.00%       2.100us       2.100us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.07%     736.800us         0.11%       1.140ms     189.983us             6  
                                            aten::slice         0.65%       6.945ms         0.72%       7.730ms       6.658us          1161  
                                       aten::as_strided         0.28%       3.043ms         0.28%       3.043ms       1.163us          2616  
                                             aten::view         0.01%      55.600us         0.01%      55.600us       2.059us            27  
                                            aten::stack         0.00%      50.200us         0.02%     233.900us      46.780us             5  
                                              aten::cat         4.64%      49.869ms         4.77%      51.245ms       5.124ms            10  
                                           aten::narrow         0.05%     586.500us         0.13%       1.376ms       8.388us           164  
                                           aten::conv1d         0.41%       4.446ms        60.98%     655.234ms       1.351ms           485  
                                      aten::convolution         0.56%       6.043ms        60.57%     650.787ms       1.342ms           485  
                                     aten::_convolution         1.20%      12.918ms        60.00%     644.745ms       1.329ms           485  
                                        aten::unsqueeze         0.46%       4.922ms         0.58%       6.278ms       6.472us           970  
                               aten::mkldnn_convolution        57.13%     613.851ms        57.84%     621.505ms       1.281ms           485  
                                      aten::as_strided_         0.26%       2.761ms         0.26%       2.761ms       5.693us           485  
                                          aten::resize_         0.07%     711.900us         0.07%     711.900us       1.468us           485  
                                          aten::squeeze         0.29%       3.142ms         0.38%       4.044ms       8.338us           485  
                                             aten::tanh         8.47%      90.997ms         8.47%      90.997ms     568.731us           160  
                                          aten::sigmoid         8.27%      88.832ms         8.27%      88.832ms     555.201us           160  
                                              aten::mul         6.95%      74.680ms         6.95%      74.680ms     466.747us           160  
                                              aten::add         5.39%      57.939ms         5.39%      57.939ms     362.118us           160  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.074s
