-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         1.03%        1.628s       100.00%      157.512s      157.512s             1  
                                            aten::empty         0.04%      64.908ms         0.04%      64.908ms      30.545us          2125  
                                          aten::random_         0.01%      12.007ms         0.01%      12.007ms      12.007ms             1  
                                             aten::item         0.00%       4.427ms         0.01%       7.880ms       7.880ms             1  
                              aten::_local_scalar_dense         0.00%       3.453ms         0.00%       3.453ms       3.453ms             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         5.24%        8.261s         8.82%       13.894s      78.056ms           178  
                                            aten::slice         2.47%        3.897s         2.63%        4.148s      11.748us        353084  
                                       aten::as_strided         0.16%     257.969ms         0.16%     257.969ms       0.725us        355739  
                                             aten::view         0.42%     654.867ms         0.42%     654.867ms       1.857us        352732  
                                            aten::stack         0.34%     535.826ms         0.60%     949.415ms       1.788ms           531  
                                              aten::cat         0.25%     396.692ms         0.26%     412.293ms     776.446us           531  
                                           aten::narrow         0.01%      10.019ms         0.01%      15.601ms      29.491us           529  
                                          aten::permute         0.01%      16.848ms         0.01%      18.237ms      51.516us           354  
                                           aten::conv1d         0.00%       5.421ms        57.42%       90.443s     255.490ms           354  
                                aten::_convolution_mode         0.01%      11.671ms        57.42%       90.438s     255.475ms           354  
                                      aten::convolution         0.01%      11.167ms        57.41%       90.426s     255.442ms           354  
                                     aten::_convolution         0.02%      32.480ms        57.40%       90.415s     255.410ms           354  
                                        aten::unsqueeze         0.00%       5.718ms         0.00%       7.655ms      10.812us           708  
                               aten::mkldnn_convolution        57.33%       90.307s        57.37%       90.369s     255.280ms           354  
                                          aten::resize_         0.03%      52.714ms         0.03%      52.714ms     148.911us           354  
                                          aten::squeeze         0.00%       4.347ms         0.00%       5.829ms      16.467us           354  
                                             aten::relu         0.01%      15.970ms         4.23%        6.657s      18.805ms           354  
                                        aten::clamp_min         4.22%        6.641s         4.22%        6.641s      18.760ms           354  
                                       aten::max_pool1d        13.19%       20.775s        16.87%       26.578s      75.078ms           354  
                                       aten::contiguous         0.00%       5.485ms         3.94%        6.199s      17.510ms           354  
                                            aten::clone         0.00%       7.178ms         3.93%        6.193s      17.495ms           354  
                                       aten::empty_like         0.00%       5.107ms         0.02%      28.617ms      80.838us           354  
                                            aten::copy_         3.91%        6.159s         3.91%        6.159s      11.599ms           531  
                                      aten::as_strided_         0.00%       1.827ms         0.00%       1.827ms      10.324us           177  
                                            aten::zeros         0.00%       3.649ms         0.06%      91.207ms     257.647us           354  
                                            aten::zero_         0.01%      14.659ms         0.05%      84.319ms     238.188us           354  
                                            aten::fill_         0.04%      69.660ms         0.04%      69.660ms     197.897us           352  
                                             aten::lstm         0.02%      25.282ms        11.50%       18.118s     102.360ms           177  
                              aten::cudnn_is_acceptable         0.00%     625.300us         0.00%     625.300us       3.533us           177  
                                        aten::transpose         0.01%      12.378ms         0.01%      13.153ms      24.769us           531  
                                           aten::select         0.01%      15.029ms         0.01%      16.053ms      30.232us           531  
                                 aten::mkldnn_rnn_layer        11.14%       17.541s        11.15%       17.556s      99.189ms           177  
                                              aten::add         0.00%       3.842ms         0.00%       3.842ms      21.708us           177  
                                           aten::linear         0.00%       5.132ms         0.03%      44.225ms     249.856us           177  
                                                aten::t         0.00%       1.388ms         0.00%       2.269ms      12.818us           177  
                                            aten::addmm         0.02%      31.484ms         0.02%      36.824ms     208.046us           177  
                                           aten::expand         0.00%       3.688ms         0.00%       3.853ms      21.767us           177  
                                     aten::resolve_conj         0.00%     102.300us         0.00%     102.300us       0.289us           354  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 157.512s
