-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         4.49%     183.985ms       100.00%        4.094s        4.094s             1  
                                            aten::empty         0.38%      15.701ms         0.38%      15.701ms       4.495us          3493  
                                          aten::random_         0.00%      16.700us         0.00%      16.700us      16.700us             1  
                                             aten::item         0.00%       6.500us         0.00%      10.000us      10.000us             1  
                              aten::_local_scalar_dense         0.00%       3.500us         0.00%       3.500us       3.500us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.08%       3.075ms         0.11%       4.641ms     244.263us            19  
                                            aten::slice         0.68%      27.665ms         0.75%      30.581ms       7.297us          4191  
                                       aten::as_strided         0.28%      11.435ms         0.28%      11.435ms       1.213us          9429  
                                             aten::view         0.01%     224.400us         0.01%     224.400us       2.117us           106  
                                            aten::stack         0.00%     198.200us         0.02%     886.500us      49.250us            18  
                                              aten::cat         4.82%     197.423ms         4.98%     203.855ms       5.663ms            36  
                                           aten::narrow         0.06%       2.517ms         0.16%       6.432ms      10.846us           593  
                                           aten::conv1d         0.42%      17.351ms        58.15%        2.381s       1.364ms          1746  
                                      aten::convolution         0.55%      22.590ms        57.73%        2.363s       1.354ms          1746  
                                     aten::_convolution         1.20%      49.040ms        57.17%        2.341s       1.341ms          1746  
                                        aten::unsqueeze         0.46%      18.973ms         0.59%      24.142ms       6.913us          3492  
                               aten::mkldnn_convolution        54.30%        2.223s        55.00%        2.252s       1.290ms          1746  
                                      aten::as_strided_         0.25%      10.178ms         0.25%      10.178ms       5.830us          1746  
                                          aten::resize_         0.06%       2.526ms         0.06%       2.526ms       1.447us          1746  
                                          aten::squeeze         0.31%      12.635ms         0.39%      15.986ms       9.156us          1746  
                                             aten::tanh         9.56%     391.212ms         9.56%     391.212ms     679.187us           576  
                                          aten::sigmoid         8.84%     362.053ms         8.84%     362.053ms     628.565us           576  
                                              aten::mul         7.52%     307.826ms         7.52%     307.826ms     534.420us           576  
                                              aten::add         5.72%     234.301ms         5.72%     234.301ms     406.773us           576  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 4.094s
