-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         0.27%     176.981ms       100.00%       66.672s       66.672s             1  
                                            aten::empty         0.05%      35.834ms         0.05%      35.834ms      16.863us          2125  
                                          aten::random_         0.00%      17.700us         0.00%      17.700us      17.700us             1  
                                             aten::item         0.00%       5.300us         0.00%       8.600us       8.600us             1  
                              aten::_local_scalar_dense         0.00%       3.300us         0.00%       3.300us       3.300us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         9.53%        6.356s        15.94%       10.625s      59.693ms           178  
                                            aten::slice         4.63%        3.090s         4.91%        3.275s       9.276us        353084  
                                       aten::as_strided         0.29%     191.268ms         0.29%     191.268ms       0.538us        355739  
                                             aten::view         0.67%     443.730ms         0.67%     443.730ms       1.258us        352732  
                                            aten::stack         0.55%     366.107ms         0.93%     621.398ms       1.170ms           531  
                                              aten::cat         0.36%     241.522ms         0.38%     254.107ms     478.544us           531  
                                           aten::narrow         0.01%       8.181ms         0.02%      12.586ms      23.791us           529  
                                          aten::permute         0.02%      13.528ms         0.02%      14.992ms      42.351us           354  
                                           aten::conv1d         0.00%       2.926ms        62.12%       41.419s     117.003ms           354  
                                aten::_convolution_mode         0.01%       9.119ms        62.12%       41.416s     116.995ms           354  
                                      aten::convolution         0.01%       6.186ms        62.11%       41.407s     116.969ms           354  
                                     aten::_convolution         0.05%      30.938ms        62.10%       41.401s     116.952ms           354  
                                        aten::unsqueeze         0.01%       4.518ms         0.01%       5.788ms       8.175us           708  
                               aten::mkldnn_convolution        61.99%       41.330s        62.03%       41.358s     116.830ms           354  
                                          aten::resize_         0.00%       1.620ms         0.00%       1.620ms       4.576us           354  
                                          aten::squeeze         0.01%       4.858ms         0.01%       6.540ms      18.473us           354  
                                             aten::relu         0.02%      14.603ms         4.85%        3.235s       9.138ms           354  
                                        aten::clamp_min         4.83%        3.220s         4.83%        3.220s       9.097ms           354  
                                       aten::max_pool1d         8.20%        5.470s        11.77%        7.846s      22.163ms           354  
                                       aten::contiguous         0.01%       4.626ms         3.87%        2.578s       7.282ms           354  
                                            aten::clone         0.01%       5.789ms         3.86%        2.573s       7.269ms           354  
                                       aten::empty_like         0.01%       4.513ms         0.01%       5.578ms      15.756us           354  
                                            aten::copy_         3.84%        2.563s         3.84%        2.563s       4.827ms           531  
                                      aten::as_strided_         0.00%       1.365ms         0.00%       1.365ms       7.711us           177  
                                            aten::zeros         0.00%       2.815ms         0.06%      40.389ms     114.094us           354  
                                            aten::zero_         0.02%      12.640ms         0.05%      36.107ms     101.996us           354  
                                            aten::fill_         0.04%      23.467ms         0.04%      23.467ms      66.667us           352  
                                             aten::lstm         0.03%      18.963ms         4.91%        3.277s      18.513ms           177  
                              aten::cudnn_is_acceptable         0.00%     109.600us         0.00%     109.600us       0.619us           177  
                                        aten::transpose         0.01%       9.030ms         0.01%       9.545ms      17.976us           531  
                                           aten::select         0.02%      11.521ms         0.02%      12.350ms      23.258us           531  
                                 aten::mkldnn_rnn_layer         4.45%        2.969s         4.46%        2.973s      16.798ms           177  
                                              aten::add         0.00%       1.796ms         0.00%       1.796ms      10.145us           177  
                                           aten::linear         0.01%       3.838ms         0.04%      26.906ms     152.011us           177  
                                                aten::t         0.00%     803.700us         0.00%       1.426ms       8.058us           177  
                                            aten::addmm         0.03%      16.943ms         0.03%      21.642ms     122.272us           177  
                                           aten::expand         0.01%       3.425ms         0.01%       3.539ms      19.996us           177  
                                     aten::resolve_conj         0.00%     113.300us         0.00%     113.300us       0.320us           354  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 66.672s
