-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         0.31%     148.823ms       100.00%       48.657s       48.657s             1  
                                            aten::empty         0.02%      10.342ms         0.02%      10.342ms       4.867us          2125  
                                          aten::random_         0.00%     216.800us         0.00%     216.800us     216.800us             1  
                                             aten::item         0.00%      16.000us         0.00%      27.700us      27.700us             1  
                              aten::_local_scalar_dense         0.00%      11.700us         0.00%      11.700us      11.700us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...        12.11%        5.891s        20.14%        9.798s      55.046ms           178  
                                            aten::slice         5.81%        2.827s         6.19%        3.011s       8.528us        353084  
                                       aten::as_strided         0.39%     188.692ms         0.39%     188.692ms       0.530us        355739  
                                             aten::view         0.92%     446.776ms         0.92%     446.776ms       1.267us        352732  
                                            aten::stack         0.58%     283.118ms         1.02%     497.471ms     936.857us           531  
                                              aten::cat         0.41%     201.200ms         0.44%     213.134ms     401.382us           531  
                                           aten::narrow         0.02%       7.790ms         0.02%      11.934ms      22.560us           529  
                                          aten::permute         0.02%      11.271ms         0.03%      12.476ms      35.243us           354  
                                           aten::conv1d         0.01%       2.771ms        52.76%       25.671s      72.516ms           354  
                                aten::_convolution_mode         0.02%       8.158ms        52.75%       25.668s      72.508ms           354  
                                      aten::convolution         0.01%       5.611ms        52.74%       25.660s      72.485ms           354  
                                     aten::_convolution         0.05%      22.490ms        52.72%       25.654s      72.469ms           354  
                                        aten::unsqueeze         0.01%       4.237ms         0.01%       5.429ms       7.668us           708  
                               aten::mkldnn_convolution        52.64%       25.614s        52.66%       25.621s      72.377ms           354  
                                          aten::resize_         0.00%       1.592ms         0.00%       1.592ms       4.497us           354  
                                          aten::squeeze         0.01%       3.465ms         0.01%       4.690ms      13.249us           354  
                                             aten::relu         0.03%      12.468ms         4.60%        2.237s       6.319ms           354  
                                        aten::clamp_min         4.57%        2.225s         4.57%        2.225s       6.284ms           354  
                                       aten::max_pool1d        11.06%        5.381s        15.86%        7.717s      21.800ms           354  
                                       aten::contiguous         0.01%       4.313ms         5.20%        2.532s       7.152ms           354  
                                            aten::clone         0.01%       5.674ms         5.19%        2.527s       7.140ms           354  
                                       aten::empty_like         0.01%       4.164ms         0.01%       5.021ms      14.184us           354  
                                            aten::copy_         5.17%        2.518s         5.17%        2.518s       4.742ms           531  
                                      aten::as_strided_         0.00%       1.572ms         0.00%       1.572ms       8.882us           177  
                                            aten::zeros         0.01%       2.803ms         0.05%      22.521ms      63.619us           354  
                                            aten::zero_         0.02%       9.524ms         0.04%      18.683ms      52.778us           354  
                                            aten::fill_         0.02%       9.159ms         0.02%       9.159ms      26.021us           352  
                                             aten::lstm         0.04%      17.441ms         6.20%        3.015s      17.033ms           177  
                              aten::cudnn_is_acceptable         0.00%     110.000us         0.00%     110.000us       0.621us           177  
                                        aten::transpose         0.02%       8.469ms         0.02%       8.939ms      16.835us           531  
                                           aten::select         0.02%      10.395ms         0.02%      11.134ms      20.967us           531  
                                 aten::mkldnn_rnn_layer         5.64%        2.742s         5.64%        2.746s      15.512ms           177  
                                              aten::add         0.00%       1.683ms         0.00%       1.683ms       9.510us           177  
                                           aten::linear         0.01%       3.601ms         0.05%      25.334ms     143.127us           177  
                                                aten::t         0.00%     856.200us         0.00%       1.469ms       8.298us           177  
                                            aten::addmm         0.03%      16.105ms         0.04%      20.263ms     114.482us           177  
                                           aten::expand         0.01%       2.886ms         0.01%       2.992ms      16.905us           177  
                                     aten::resolve_conj         0.00%     115.100us         0.00%     115.100us       0.325us           354  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 48.657s
