-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         5.43%      84.929ms       100.00%        1.563s        1.563s             1  
                                            aten::empty         0.42%       6.553ms         0.42%       6.553ms       3.713us          1765  
                                          aten::random_         0.00%      12.900us         0.00%      12.900us      12.900us             1  
                                             aten::item         0.00%       4.000us         0.00%       6.100us       6.100us             1  
                              aten::_local_scalar_dense         0.00%       2.100us         0.00%       2.100us       2.100us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.19%       3.035ms         0.33%       5.184ms     272.837us            19  
                                            aten::slice         0.88%      13.807ms         0.98%      15.309ms       7.039us          2175  
                                       aten::as_strided         0.35%       5.429ms         0.35%       5.429ms       1.126us          4821  
                                             aten::view         0.01%     221.100us         0.01%     221.100us       2.086us           106  
                                            aten::stack         0.01%     181.500us         0.08%       1.188ms      66.022us            18  
                                              aten::cat         5.71%      89.321ms         5.91%      92.455ms       2.568ms            36  
                                           aten::narrow         0.08%       1.207ms         0.20%       3.134ms      10.275us           305  
                                           aten::conv1d         0.56%       8.680ms        55.26%     863.853ms     979.425us           882  
                                      aten::convolution         0.65%      10.122ms        54.71%     855.173ms     969.584us           882  
                                     aten::_convolution         1.48%      23.210ms        54.06%     845.051ms     958.108us           882  
                                        aten::unsqueeze         0.60%       9.368ms         0.75%      11.754ms       6.663us          1764  
                               aten::mkldnn_convolution        50.56%     790.296ms        51.34%     802.594ms     909.970us           882  
                                      aten::as_strided_         0.29%       4.601ms         0.29%       4.601ms       5.217us           882  
                                          aten::resize_         0.07%       1.153ms         0.07%       1.153ms       1.307us           882  
                                          aten::squeeze         0.38%       5.953ms         0.48%       7.493ms       8.496us           882  
                                             aten::tanh        10.62%     165.962ms        10.62%     165.962ms     576.257us           288  
                                          aten::sigmoid         9.64%     150.685ms         9.64%     150.685ms     523.213us           288  
                                              aten::mul         7.55%     117.988ms         7.55%     117.988ms     409.681us           288  
                                              aten::add         4.51%      70.447ms         4.51%      70.447ms     244.609us           288  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.563s
