-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         0.31%     232.720ms       100.00%       74.122s       74.122s             1  
                                            aten::empty         0.09%      67.281ms         0.09%      67.281ms      31.661us          2125  
                                          aten::random_         0.00%     598.500us         0.00%     598.500us     598.500us             1  
                                             aten::item         0.00%      59.500us         0.00%      80.600us      80.600us             1  
                              aten::_local_scalar_dense         0.00%      21.100us         0.00%      21.100us      21.100us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...        11.38%        8.436s        18.82%       13.950s      78.372ms           178  
                                            aten::slice         5.51%        4.080s         5.78%        4.286s      12.138us        353084  
                                       aten::as_strided         0.29%     211.955ms         0.29%     211.955ms       0.596us        355739  
                                             aten::view         0.67%     496.516ms         0.67%     496.516ms       1.408us        352732  
                                            aten::stack         0.66%     491.501ms         1.15%     854.698ms       1.610ms           531  
                                              aten::cat         0.46%     344.566ms         0.49%     361.613ms     681.004us           531  
                                           aten::narrow         0.02%      11.237ms         0.02%      17.047ms      32.225us           529  
                                          aten::permute         0.02%      15.405ms         0.02%      17.014ms      48.062us           354  
                                           aten::conv1d         0.00%       3.487ms        46.27%       34.294s      96.876ms           354  
                                aten::_convolution_mode         0.02%      11.182ms        46.26%       34.290s      96.866ms           354  
                                      aten::convolution         0.01%       7.310ms        46.25%       34.279s      96.834ms           354  
                                     aten::_convolution         0.04%      33.165ms        46.24%       34.272s      96.813ms           354  
                                        aten::unsqueeze         0.01%       5.447ms         0.01%       7.063ms       9.977us           708  
                               aten::mkldnn_convolution        46.16%       34.212s        46.17%       34.226s      96.683ms           354  
                                          aten::resize_         0.00%       2.009ms         0.00%       2.009ms       5.675us           354  
                                          aten::squeeze         0.01%       4.413ms         0.01%       5.966ms      16.853us           354  
                                             aten::relu         0.03%      18.774ms         4.89%        3.625s      10.241ms           354  
                                        aten::clamp_min         4.87%        3.607s         4.87%        3.607s      10.188ms           354  
                                       aten::max_pool1d        11.35%        8.415s        16.71%       12.389s      34.998ms           354  
                                       aten::contiguous         0.01%       4.994ms         5.77%        4.278s      12.083ms           354  
                                            aten::clone         0.01%       6.567ms         5.76%        4.273s      12.069ms           354  
                                       aten::empty_like         0.01%       5.367ms         0.06%      45.320ms     128.022us           354  
                                            aten::copy_         5.70%        4.222s         5.70%        4.222s       7.951ms           531  
                                      aten::as_strided_         0.00%       1.673ms         0.00%       1.673ms       9.455us           177  
                                            aten::zeros         0.00%       3.149ms         0.14%     100.367ms     283.522us           354  
                                            aten::zero_         0.02%      16.458ms         0.12%      92.080ms     260.114us           354  
                                            aten::fill_         0.10%      75.623ms         0.10%      75.623ms     214.837us           352  
                                             aten::lstm         0.03%      22.040ms        12.76%        9.459s      53.440ms           177  
                              aten::cudnn_is_acceptable         0.00%     126.400us         0.00%     126.400us       0.714us           177  
                                        aten::transpose         0.02%      12.873ms         0.02%      13.636ms      25.679us           531  
                                           aten::select         0.02%      13.459ms         0.02%      14.380ms      27.082us           531  
                                 aten::mkldnn_rnn_layer        12.13%        8.988s        12.13%        8.995s      50.817ms           177  
                                              aten::add         0.00%       2.134ms         0.00%       2.134ms      12.055us           177  
                                           aten::linear         0.01%       3.818ms         0.06%      41.225ms     232.908us           177  
                                                aten::t         0.00%     925.500us         0.00%       1.716ms       9.695us           177  
                                            aten::addmm         0.04%      30.266ms         0.05%      35.691ms     201.642us           177  
                                           aten::expand         0.01%       4.024ms         0.01%       4.156ms      23.482us           177  
                                     aten::resolve_conj         0.00%     120.300us         0.00%     120.300us       0.340us           354  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 74.122s
