-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        model_inference         5.48%      88.043ms       100.00%        1.605s        1.605s             1  
                                            aten::empty         0.44%       7.069ms         0.44%       7.069ms       4.005us          1765  
                                          aten::random_         0.00%      12.500us         0.00%      12.500us      12.500us             1  
                                             aten::item         0.00%       3.800us         0.00%       6.500us       6.500us             1  
                              aten::_local_scalar_dense         0.00%       2.700us         0.00%       2.700us       2.700us             1  
enumerate(DataLoader)#_SingleProcessDataLoaderIter._...         0.19%       2.984ms         0.32%       5.061ms     266.379us            19  
                                            aten::slice         0.87%      14.002ms         0.97%      15.595ms       7.170us          2175  
                                       aten::as_strided         0.35%       5.614ms         0.35%       5.614ms       1.164us          4821  
                                             aten::view         0.01%     200.800us         0.01%     200.800us       1.894us           106  
                                            aten::stack         0.01%     208.100us         0.07%       1.177ms      65.400us            18  
                                              aten::cat         5.55%      89.143ms         5.76%      92.412ms       2.567ms            36  
                                           aten::narrow         0.08%       1.272ms         0.20%       3.268ms      10.716us           305  
                                           aten::conv1d         0.57%       9.123ms        55.85%     896.665ms       1.017ms           882  
                                      aten::convolution         0.64%      10.334ms        55.29%     887.542ms       1.006ms           882  
                                     aten::_convolution         1.46%      23.501ms        54.64%     877.207ms     994.566us           882  
                                        aten::unsqueeze         0.58%       9.372ms         0.73%      11.768ms       6.671us          1764  
                               aten::mkldnn_convolution        51.14%     821.003ms        51.95%     834.043ms     945.627us           882  
                                      aten::as_strided_         0.30%       4.791ms         0.30%       4.791ms       5.432us           882  
                                          aten::resize_         0.07%       1.191ms         0.07%       1.191ms       1.351us           882  
                                          aten::squeeze         0.39%       6.271ms         0.49%       7.895ms       8.952us           882  
                                             aten::tanh        10.67%     171.253ms        10.67%     171.253ms     594.628us           288  
                                          aten::sigmoid         9.26%     148.694ms         9.26%     148.694ms     516.299us           288  
                                              aten::mul         7.36%     118.195ms         7.36%     118.195ms     410.398us           288  
                                              aten::add         4.55%      73.072ms         4.55%      73.072ms     253.722us           288  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.605s
